Applicant_id,pos_com_city1
13214,receptionist  miat college of technology  canton   
13214,secretaryreceptionist  oakland psychological clinic p.c.  milford   
13214,clerk receptionist  consulate health care  novi   
13214,    
13214,promotional sales specialist  advantage sales  marketing  wixom   
13214,human resources recruiter  officeteam  auburn hills   
13214,    
13214,receptionist officer  securitas usa  novi   
13214,    
13214,    
13214,event specialist part time  advantage sales  marketing  milford   
13214,general officereceptionist part time  confidential  novi   
13214,secretaryreceptionist  oakland psychological clinic p.c.  milford   
13215,caregiver job fair  thursday january th  belmont village of sunnyvale  sunnyvaleserverhouse keeping kitchen nonmedical care giving stalking merchandise on shelves laundry services
13215,inventory general accountant  accountemps  san joseserverhouse keeping kitchen nonmedical care giving stalking merchandise on shelves laundry services
13215,caregiver job fair  thursday january th  belmont village of sunnyvale  sunnyvaleserverhouse keeping kitchen nonmedical care giving stalking merchandise on shelves laundry services
13215,caregiver job fair  thursday january th  belmont village of sunnyvale  sunnyvaleserverhouse keeping kitchen nonmedical care giving stalking merchandise on shelves laundry services
13215,caregiver  senior living  sunnyvale  belmont village of sunnyvale  sunnyvaleserverhouse keeping kitchen nonmedical care giving stalking merchandise on shelves laundry services
13215,macys seasonal retail stock receiving part time morning ampm  santa clara ca valley fair  macys  santa claraserverhouse keeping kitchen nonmedical care giving stalking merchandise on shelves laundry services
13215,caregiver  senior living  sunnyvale  belmont village of sunnyvale  sunnyvaleserverhouse keeping kitchen nonmedical care giving stalking merchandise on shelves laundry services
13217,stnas wanted  the anderson nursing and rehabilitation  anderson   
13219,customer service manager  officeteam  bronx   
13219,front desk coordinator  officeteam  bronx   
13219,front desk coordinator  officeteam  bronx   
13219,customer service manager  officeteam  bronx   
13219,part  time opportunities  united states army  bronx   
13219,administrative assistant  officeteam  bronx   
13219,part  time opportunities  united states army  bronx   
13219,front desk coordinator  officeteam  bronx   
13221,registry administrative coordinator ric nursing flex staff  rehabilitation institute of chicago  chicago   
13222,retail sales  fragrances part time boston ma  macys boston downtown crossing  macys  boston   
13226,maintenance  parttime  marriott  kansas cityauthorise repair tech  lead technician  automotive
13227,fatburger restaurant manager  fatburger north america inc.  riverside   
13227,retail sales associate  photographer  target portrait studios  cerritos   
13227,astrum solar specialist  marketstar corporation  riverside   
13227,fatburger general manager  fatburger north america inc.  riverside   
13227,fatburger team member  fatburger north america inc.  riverside   
13227,driving partner  uber  los angeles   
13228,insurance verification specialist  officeteam  indianapolis   
13228,insurance verification specialist  officeteam  indianapolis   
13230,retail sales associate  parttime  marketsource  rancho cucamonga   
13230,food prep worker  labor ready  upland   
13231,r.n. surgery registered nurse  gior  alhambra hospital medical center  los angeles   
13231,audit senior associate  gpac  los angeles   
13231,r.n. surgery registered nurse  gior  alhambra hospital medical center  los angeles   
13231,driving partner  uber  los angeles   
13231,audit senior associate  gpac  los angeles   
13233,part time health and safety instructor  american red cross  long beach   
13233,dock worker pt  forward air inc.  carson   
13233,fatburger team member  fatburger north america inc.  carson   
13233,home depot product assembler  advantage sales  marketing  long beach   
13233,receptionist  officeteam  wilmington   
13235,retail jobs heavenly ski resort  supervisor cashier sales associate  vail resorts  sacramento   
13235,retail jobs heavenly ski resort  supervisor cashier sales associate  vail resorts  sacramento   
13235,retail jobs heavenly ski resort  supervisor cashier sales associate  vail resorts  sacramento   
13238,    
13240,front desk concierge receptionist  vintage senior living  burbank   
13240,macys seasonal retail sales part time  north hollywood ca  laurel plaza  macys  north hollywood   
13240,librarian  part time  woodbury university  burbank   
13240,sales associate  tumi inc  glendale   
13240,front desk concierge receptionist  vintage senior living  burbank   
13242,phs customer service rep  oxford life insurance  uhaul  phoenix   
13246,cashier  part time  big  sporting goods  menlo park   
13246,seasonal retail sales part time  santa clara ca  valley fair  macys  santa clara   
13246,macys seasonal retail sales part time  san jose ca   eastridge mall  macys  san jose   
13246,macys seasonal retail sales part time  san jose ca   oakridge  macys  san jose   
13246,cashier  santek shop  san jose   
13246,cashier  kazoo restaurant  san jose   
13247,software intern  first data  palo alto   
13247,software intern  first data  palo alto   
13247,macys seasonal retail sales  macys by appointment holiday shopper full timepart time palo alto ca  stanford  macys  palo alto   
13247,admin assistant for international manufacturing company  officeteam  san jose   
